"experiment","minutes_watched"
"B","138.14"
"B","114.62"
"B","101.06"
"B","96.86"
"B","177.07"
"B","139.2"
"B","62.27"
"B","100.91"
"B","111.66"
"B","157.93"
"B","167.74"
"B","182.53"
"B","57.83"
"B","132.18"
"B","116.91"
"B","77.64"
"B","162.05"
"B","142.9"
"B","71.82"
"B","118.67"
"B","38.98"
"B","134.71"
"B","51.34"
"B","73.36"
"B","79.08"
"B","124.76"
"B","68.16"
"B","47.42"
"B","117.38"
"B","94.66"
"B","124.05"
"B","144.35"
"B","107.12"
"B","151.53"
"B","99.63"
"B","83.52"
"B","46.4"
"B","138.39"
"B","77.43"
"B","154.18"
"B","166.89"
"B","142.58"
"B","134.46"
"B","43.63"
"B","125.82"
"B","71.84"
"B","63.53"
"B","176.45"
"B","135.28"
"B","166.85"
"B","148.4"
"B","86.58"
"B","82.98"
"B","50.08"
"B","202.88"
"B","86.92"
"B","113.35"
"B","79.21"
"B","138.26"
"B","155.89"
"B","146.41"
"B","156.95"
"B","90.74"
"B","134.53"
"B","40.94"
"B","167.8"
"B","48.15"
"B","111.6"
"B","61.25"
"B","60.64"
"B","120.14"
"B","161.9"
"B","135.26"
"B","74.61"
"B","93.67"
"B","121.35"
"B","86.5"
"B","85.85"
"B","95.42"
"B","32.44"
"B","94.33"
"B","162.92"
"B","78.35"
"B","139.4"
"B","114.79"
"B","114.26"
"B","122.14"
"B","143.56"
"B","91.16"
"B","148.91"
"B","66.39"
"B","77.2"
"B","189.51"
"B","95.65"
"B","122.86"
"B","62.51"
"B","138.17"
"B","146.02"
"B","119.69"
"B","80.32"
"B","72.88"
"B","165.86"
"B","87.95"
"B","199.3"
"B","59.34"
"B","77.38"
"B","158.8"
"B","148.82"
"B","126.26"
"B","89.94"
"B","80.65"
"B","151.51"
"B","85.37"
"B","107.95"
"B","77.47"
"B","124.29"
"B","47.56"
"B","124.61"
"B","166.35"
"B","112.39"
"B","150.84"
"B","43.93"
"B","76.28"
"B","95.28"
"B","106.98"
"B","92.52"
"B","107.9"
"B","125.41"
"B","168.98"
"B","117.82"
"B","121.34"
"B","107.16"
"B","90.18"
"B","100.66"
"B","166"
"B","0"
"B","136.23"
"B","76.88"
"B","88.97"
"B","105.87"
"B","109.83"
"B","132.84"
"B","26.42"
"B","70.66"
"B","114.86"
"B","218.23"
"B","124.99"
"B","55.93"
"B","149.8"
"B","117.29"
"B","134.98"
"B","21.75"
"B","72.87"
"B","76.58"
"B","123.7"
"B","104.6"
"B","164.32"
"B","13.77"
"B","90.41"
"B","99.64"
"B","140.24"
"B","75.41"
"B","24.05"
"B","88.03"
"B","151.99"
"B","72.53"
"B","82.7"
"B","152.38"
"B","76.11"
"B","95.15"
"B","117.56"
"B","161.12"
"B","98.98"
"B","135.27"
"B","107.72"
"B","134.65"
"B","201.85"
"B","125.19"
"B","77.45"
"B","118.26"
"B","112.27"
"B","132.92"
"B","163.55"
"B","107.68"
"B","104.69"
"B","182.2"
"B","35.83"
"B","90.38"
"B","150.34"
"B","107.08"
"B","104.9"
"B","171.25"
"B","160.32"
"B","213.42"
"B","129.37"
"B","44.36"
"B","102.25"
"B","134.75"
"B","72.52"
"B","157.81"
"B","125.65"
"B","115.8"
"B","102.54"
"B","75.95"
"B","25.13"
"B","34.75"
"B","116.35"
"B","119.87"
"B","82.16"
"B","100.31"
"B","105.15"
"B","72.11"
"B","81.48"
"B","131.06"
"B","107.3"
"B","101.33"
"B","155.34"
"B","116.46"
"B","124.01"
"B","94.39"
"B","168.94"
"B","114.78"
"B","137.96"
"B","151.01"
"B","97.99"
"B","97.94"
"B","129.94"
"B","150.45"
"B","160.5"
"B","54.78"
"B","155.68"
"B","110.55"
"B","146.24"
"B","157.07"
"B","155.38"
"B","163.1"
"B","83.84"
"B","128.92"
"B","161.45"
"B","72.67"
"B","134.29"
"B","98.42"
"B","81.48"
"B","107.59"
"B","91.22"
"B","164.18"
"B","113.34"
"B","84.9"
"B","151.43"
"B","100.53"
"B","55.06"
"B","96.88"
"B","75.7"
"B","145.05"
"B","111.68"
"B","163.63"
"B","92.05"
"B","105.1"
"B","109.07"
"B","68.41"
"B","94.35"
"B","85.36"
"B","162.25"
"B","88.45"
"B","39.66"
"B","124.42"
"B","38.81"
"B","27.42"
"B","141.56"
"B","85.03"
"B","70.48"
"B","29.1"
"B","81.42"
"B","148.41"
"B","117.94"
"B","107.98"
"B","101.05"
"B","4.85"
"B","61.54"
"B","157.15"
"B","109.64"
"B","62.15"
"B","115.59"
"B","162.22"
"B","12.44"
"B","137.82"
"B","60.73"
"B","178.22"
"B","106.5"
"B","76.81"
"B","115.97"
"B","97.61"
"B","162.83"
"B","38.4"
"B","127.91"
"B","107.24"
"B","96.08"
"B","37.18"
"B","114.11"
"B","66.76"
"B","0"
"B","67.56"
"B","133.96"
"B","96.37"
"B","34.09"
"B","111.17"
"B","161.49"
"B","101.57"
"B","169.54"
"B","131.26"
"B","76.86"
"B","80.05"
"B","90"
"B","106.74"
"B","162.13"
"B","62.64"
"B","140.82"
"B","164.64"
"B","111.6"
"B","162.24"
"B","55.95"
"B","138.42"
"B","157.42"
"B","188.22"
"B","70.96"
"B","91.72"
"B","84.27"
"B","87.58"
"B","184.56"
"B","110.23"
"B","123.3"
"B","186.84"
"B","143.08"
"B","136.82"
"B","137.16"
"B","142.13"
"B","79.65"
"B","87.74"
"B","104.21"
"B","115.06"
"B","112.64"
"B","106.59"
"B","114.69"
"B","129.46"
"B","162.18"
"B","181.11"
"B","138.94"
"B","11.23"
"B","80.19"
"B","136.13"
"B","72.89"
"B","88.17"
"B","108.23"
"B","68.37"
"B","84.8"
"B","119.86"
"B","119.68"
"B","107.36"
"B","61.05"
"B","87.51"
"B","108.97"
"B","36.25"
"B","234.91"
"B","100.05"
"B","177.93"
"B","126.79"
"B","100.54"
"B","157.37"
"B","34.03"
"B","134.13"
"B","108.95"
"B","125.41"
"B","109.16"
"B","175.96"
"B","130.54"
"B","131.48"
"B","95.87"
"B","163.58"
"B","124.31"
"B","87.01"
"B","104.51"
"B","117.68"
"B","121.19"
"B","132.01"
"B","97.97"
"B","62.09"
"B","104.54"
"B","113.1"
"B","65.53"
"B","92.89"
"B","70.51"
"B","121.8"
"B","98.4"
"B","151.42"
"B","88.12"
"B","41.59"
"B","111.53"
"B","144.38"
"B","96.99"
"B","128.26"
"B","160.37"
"B","74.24"
"B","168.44"
"B","77.55"
"B","120.3"
"B","114.44"
"B","84.14"
"B","90.36"
"B","106.12"
"B","48.98"
"B","23.23"
"B","82.13"
"B","68.95"
"B","233.63"
"B","39.98"
"B","54"
"B","131.72"
"B","174.04"
"B","138.19"
"B","62.05"
"B","90.45"
"B","91.07"
"B","181.57"
"B","77.51"
"B","73.45"
"B","95.16"
"B","84.27"
"B","113.21"
"B","121.57"
"B","108.9"
"B","218.36"
"B","88.92"
"B","31.49"
"B","98.76"
"B","111.39"
"B","81.07"
"B","88.14"
"B","135.61"
"B","134.89"
"B","34.27"
"B","100.98"
"B","112.61"
"B","125.8"
"B","126.42"
"B","66.58"
"B","126.69"
"B","65.82"
"B","93.8"
"B","83.38"
"B","76.91"
"B","114.12"
"B","91.09"
"B","155.53"
"B","103.76"
"B","141.89"
"B","136.41"
"B","70.73"
"B","59.76"
"B","171.17"
"B","132.73"
"B","56.05"
"B","141.02"
"B","150.42"
"B","146.43"
"B","142.01"
"B","170.66"
"B","116.29"
"B","68"
"B","100.17"
"B","68.68"
"B","20.98"
"B","106.68"
"B","131.08"
"B","92.23"
"B","140.84"
"B","132.07"
"B","95.42"
"B","116.28"
"B","61.71"
"B","180.52"
"B","163.98"
"B","100.94"
"B","119.59"
"B","147.94"
"B","130.75"
"B","133.29"
"B","110.97"
"B","118.72"
"B","80.41"
"B","103.97"
"B","82.4"
"B","108.2"
"B","130.95"
"B","77.09"
"B","114.01"
"B","95.3"
"B","105.9"
"B","125.98"
"B","143.09"
"B","126.1"
"B","108.08"
"B","117.41"
"B","51.3"
"B","111.37"
"B","162.66"
"B","183.11"
"B","52.71"
"B","103.76"
"B","94.97"
"B","16.83"
"B","13.52"
"B","129.1"
"B","166.93"
"B","170.72"
"B","99.73"
"B","116.99"
"B","71.37"
"B","107.46"
"B","107.3"
"B","159"
"B","128.72"
"B","59.53"
"B","128.62"
"B","72.46"
"B","79.85"
"B","117.83"
"B","98.42"
"B","49.57"
"B","75.14"
"B","47.92"
"B","122.06"
"B","114.1"
"B","140.85"
"B","126.3"
"B","132.02"
"B","60.59"
"B","114.4"
"B","92.95"
"B","130.37"
"B","87.6"
"B","70.93"
"B","129.75"
"B","135.18"
"B","106.49"
"B","114.06"
"B","163.78"
"B","130.94"
"B","102.09"
"B","138.44"
"B","91.78"
"B","121.2"
"B","110.98"
"B","132.53"
"B","87.35"
"B","67.41"
"B","24.34"
"B","147.8"
"B","50.56"
"B","95.18"
"B","145.56"
"B","109.41"
"B","90.9"
"B","113.23"
"B","109.46"
"B","0"
"B","121.27"
"B","63.38"
"B","53.96"
"B","27.94"
"B","128.48"
"B","153.86"
"B","90.34"
"B","96.84"
"B","108.3"
"B","63.58"
"B","81.51"
"B","164.96"
"B","24.45"
"B","64.33"
"B","71.12"
"B","125.92"
"B","152.39"
"B","126.75"
"B","98.69"
"B","84.36"
"B","23.96"
"B","109.89"
"B","134.88"
"B","121.9"
"B","117.88"
"B","57.09"
"B","7.63"
"B","81.91"
"B","58.78"
"B","0"
"B","124.67"
"B","77.71"
"B","121.01"
"B","51.61"
"B","155.8"
"B","170.82"
"B","177.96"
"B","52.5"
"B","78"
"B","46.2"
"B","35.9"
"B","129.02"
"B","99.33"
"B","127.07"
"B","139.5"
"B","79.16"
"B","99.61"
"B","142.27"
"B","148.21"
"B","113.75"
"B","159.63"
"B","77.11"
"B","117.76"
"B","46.68"
"B","97.85"
"B","109.58"
"B","103.63"
"B","107.37"
"B","125.88"
"B","84.86"
"B","138.79"
"B","8.79"
"B","134.75"
"B","87.07"
"B","140.41"
"B","138.27"
"B","160.65"
"B","105.97"
"B","128.47"
"B","47.26"
"B","145.6"
"B","87.83"
"B","160.03"
"B","82.25"
"B","159.4"
"B","134.26"
"B","44.7"
"B","119.16"
"B","144.58"
"B","141.31"
"B","81.4"
"B","80.95"
"B","166.89"
"B","151.06"
"B","115.68"
"B","93.14"
"B","62.73"
"B","82.26"
"B","145.24"
"B","126.14"
"B","124.53"
"B","98.35"
"B","94.8"
"B","96.35"
"B","36.93"
"B","111.68"
"B","112.45"
"B","195.17"
"B","85.24"
"B","111.12"
"B","93.71"
"B","117.61"
"B","104.65"
"B","147.03"
"B","0"
"B","128.12"
"B","81.3"
"B","178.49"
"B","117.22"
"B","102.3"
"B","73.23"
"B","151.59"
"B","82.5"
"B","57.87"
"B","134.8"
"B","84.1"
"B","155.1"
"B","112.6"
"B","89.58"
"B","102.66"
"B","149.3"
"B","102.55"
"B","93.69"
"B","130.88"
"B","146.72"
"B","56.4"
"B","72.69"
"B","127.39"
"B","139.95"
"B","142.65"
"B","104.83"
"B","98.75"
"B","80.57"
"B","97.87"
"B","75.27"
"B","51.28"
"B","117.71"
"B","158.34"
"B","63.65"
"B","109.46"
"B","100.19"
"B","62.6"
"B","143.54"
"B","64.52"
"B","105.01"
"B","97.56"
"B","118.17"
"B","92.28"
"B","117.44"
"B","138.68"
"B","82.39"
"B","90.27"
"B","155.66"
"B","126.97"
"B","14.5"
"B","153.34"
"B","71.89"
"B","138.04"
"B","180.84"
"B","124.04"
"B","128.19"
"B","104.36"
"B","124.88"
"B","104.68"
"B","186.24"
"B","71.65"
"B","50.12"
"B","97.44"
"B","66.99"
"B","95.05"
"B","143.2"
"B","135.3"
"B","103.43"
"B","148.63"
"B","52.93"
"B","109.42"
"B","196.92"
"B","92.91"
"B","181.15"
"B","178.83"
"B","91.48"
"B","48.26"
"B","177.61"
"B","134.4"
"B","166.65"
"B","38.29"
"B","160.42"
"B","98.59"
"B","108.75"
"B","68.23"
"B","53.63"
"B","133.04"
"B","72.47"
"B","112.67"
"B","146.92"
"B","136.93"
"B","103.84"
"B","132.8"
"B","61.43"
"B","104.93"
"B","73.59"
"B","23.01"
"B","74.5"
"B","72.43"
"B","105.21"
"B","89.73"
"B","128.48"
"B","102.6"
"B","165.47"
"B","149.58"
"B","89.84"
"B","107.06"
"B","108.83"
"B","93.05"
"B","144.17"
"B","55.22"
"B","68.08"
"B","89.63"
"B","169.48"
"B","72.12"
"B","109.61"
"B","103.17"
"B","51.68"
"B","163.55"
"B","92.39"
"B","162.73"
"B","144.52"
"B","70.97"
"B","112.17"
"B","84.34"
"B","78.85"
"B","123.68"
"B","17.85"
"B","96.65"
"B","104.55"
"B","62.09"
"B","116.93"
"B","146.76"
"B","164.91"
"B","138.09"
"B","105.41"
"B","77.49"
"B","118.94"
"B","146.06"
"B","121.18"
"B","101.5"
"B","83.08"
"B","86.9"
"B","125.03"
"B","171.31"
"B","145.03"
"B","109.99"
"B","63.73"
"B","143.31"
"B","39.24"
"B","88.26"
"B","123.01"
"B","126.06"
"B","111.82"
"B","68.99"
"B","97.94"
"B","148.77"
"B","134.13"
"B","102.49"
"B","79.01"
"B","163.47"
"B","150.32"
"B","102.45"
"B","90.42"
"B","88.58"
"B","75.59"
"B","62.85"
"B","99.41"
"B","130.93"
"B","107.76"
"B","67.97"
"B","173"
"B","122.32"
"B","59.72"
"B","169.5"
"B","97.85"
"B","127.66"
"B","93.94"
"B","59.38"
"B","81.45"
"B","123.9"
"B","93.19"
"B","140.24"
"B","137.4"
"B","134.18"
"B","108.5"
"B","96.22"
"B","58.13"
"B","71.33"
"B","102.97"
"B","107.59"
"B","132.17"
"B","48.7"
"B","82.63"
"B","165.76"
"B","102.02"
"B","134.36"
"B","109.98"
"B","164.39"
"B","88.32"
"B","83.19"
"B","52.34"
"B","123.21"
"B","112.46"
"B","65.52"
"B","87.04"
"B","109.07"
"B","95.3"
"B","127.74"
"B","154.78"
"B","124.66"
"B","143.12"
"B","108.01"
"B","116.17"
"B","90.04"
"B","109.41"
"B","70.04"
"B","149.7"
"B","88.2"
"B","151.27"
"B","92.34"
"B","105.77"
"B","89.6"
"B","138.75"
"B","166.16"
"B","106.39"
"B","101.11"
"B","103.46"
"B","73.68"
"B","119.6"
"B","165.45"
"B","92.74"
"B","50.11"
"B","114.74"
"B","114.15"
"B","0"
"B","154.9"
"B","173.8"
"B","100.05"
"B","172.89"
"B","85.34"
"B","135.12"
"B","63.05"
"B","94.74"
"B","112.75"
"B","157.89"
"B","184.47"
"B","98.24"
"B","105.61"
"B","156.77"
"B","100.07"
"B","61.2"
"B","111.19"
"B","85.55"
"B","115.84"
"B","159.35"
"B","83.47"
"B","94.47"
"B","154.03"
"B","133.62"
"B","68.1"
"B","72.12"
"B","14.6"
"B","102.19"
"B","69.18"
"B","130.82"
"B","124.04"
"B","52.39"
"B","138.51"
"B","93.98"
"B","94.82"
"B","117.45"
"B","146.58"
"B","75.96"
"B","84.6"
"B","114.36"
"B","160.68"
"B","14.07"
"B","58.6"
"B","80.29"
"B","57.26"
"B","52.68"
"B","67.64"
"B","66.24"
"B","136.49"
"B","76.34"
"B","161.12"
"B","135.92"
"B","138.2"
"B","63.49"
"B","135.08"
"B","140"
"B","101.5"
"B","164.28"
"B","106.14"
"B","147.49"
"B","94.36"
"B","148.2"
"B","98.83"
"B","141.84"
"B","147.32"
"B","125.42"
"B","123.27"
"B","80.99"
"B","119.17"
"B","167.23"
"B","155.19"
"B","149.04"
"B","114.91"
"B","141.62"
"B","107.94"
"B","136.77"
"B","157.45"
"B","119.73"
"B","148.17"
"B","95.93"
"B","173.46"
"B","84.73"
"B","91.17"
"B","93.17"
"B","82.76"
"B","165.94"
"B","65.76"
"B","193.59"
"B","47.57"
"B","123.55"
"B","76.55"
"B","143.37"
"B","99.89"
"B","40.13"
"B","113.13"
"B","121.13"
"B","165.57"
"B","45.9"
"B","147.86"
"B","182.13"
"B","114.77"
"B","99.86"
"B","105.96"
"B","107.4"
"B","45.58"
"B","22.69"
"B","185.41"
"B","118.8"
"B","98.46"
"B","141.22"
"B","46.72"
"B","58.92"
"B","125.61"
"B","181.86"
"B","69.38"
"B","157.82"
"B","100.23"
"B","118.36"
"B","178.11"
"B","96.94"
"B","122.15"
"B","60.03"
"B","83.39"
"B","61.71"
"B","111.51"
"B","76.78"
"B","63.1"
"B","101.92"
"B","80.97"
"B","54.14"
"B","131.68"
"B","184.32"
"B","122.22"
"B","102.1"
"B","198.14"
"B","178.94"
"B","62.92"
"B","97.89"
"B","130.08"
"B","160.71"
"B","71.59"
"B","52.98"
"B","94.69"
"B","61.45"
"B","216"
"B","0"
"B","140.84"
"B","127.53"
"B","140.86"
"B","79.43"
"B","127.5"
"B","114.18"
"B","127"
"B","99"
"B","65.09"
"B","149.24"
"B","85.38"
"B","93.06"
"B","146.45"
"B","96.11"
"B","108.46"
"B","152.01"
"B","153.82"
"B","143.37"
"B","118.85"
"B","124.88"
"B","125.62"
"B","113.16"
"B","134.15"
"B","150.86"
"B","102.48"
"B","121.49"
"B","104.07"
"B","138.93"
"B","121.06"
"B","84.08"
"B","214.5"
"B","134.24"
"B","183.16"
"B","111.28"
"B","188.62"
"B","107.14"
"B","112.08"
"B","142.38"
"B","164.71"
"B","89.36"
"B","73.73"
"B","66.14"
"B","109.86"
"B","96.76"
"B","132.33"
"B","49.38"
"B","172.46"
"B","30.17"
"B","99.97"
"B","128.84"
"B","74.73"
"B","30.74"
"B","96.15"
"B","120.34"
"B","141.76"
"B","132.67"
"B","52.44"
"B","117.86"
"B","77.76"
"B","67.48"
"B","78.87"
"B","89"
"B","150.67"
"B","53.9"
"B","194.82"
"B","75.27"
"B","154.99"
"B","167.28"
"B","100.86"
"B","81.31"
"B","113.2"
"B","162.14"
"B","145.48"
"B","99.87"
"B","56.92"
"B","123.9"
"B","117.08"
"B","108.3"
"B","150.59"
"B","46.13"
"B","55.32"
"B","71.45"
"B","81.25"
"B","63.5"
"B","156.49"
"B","124.24"
"B","24.2"
"B","145.33"
"B","162.76"
"B","74.72"
"B","19.9"
"B","122.22"
"B","180.11"
"B","181.8"
"B","102.45"
"B","94.87"
"B","119.31"
"B","83.99"
"B","156.59"
"B","95.8"
"B","187.18"
"B","118.89"
"B","112.44"
"B","149.63"
"B","169.99"
"B","156.31"
"B","85.64"
"B","157.81"
"B","96.19"
"B","81.18"
"B","141.41"
"B","74.42"
"B","61.65"
"B","127.1"
"B","122.62"
"B","68.5"
"B","178.84"
"B","60.79"
"B","20.47"
"B","73.13"
"B","123.7"
"B","108.94"
"B","121.02"
"B","105.46"
"B","159.51"
"B","138.42"
"B","76.32"
"B","86.59"
"B","109.29"
"B","185.18"
"B","60.2"
"B","110.85"
"B","134.1"
"B","133.6"
"B","187.58"
"B","105.54"
"B","84.83"
"B","152.37"
"B","99.43"
"B","81.26"
"B","86.2"
"B","79.14"
"B","114.05"
"B","206.91"
"B","208.68"
"B","159.06"
"B","136.14"
"B","31.44"
"B","49.26"
"B","110.07"
"B","101.17"
"B","56.49"
"B","106.18"
"B","88.65"
"B","82.71"
"B","140.03"
"B","154.97"
"B","124.38"
"B","179.78"
"B","117.26"
"B","141.05"
"B","105.58"
"B","129.04"
"B","124.92"
"B","173.19"
"B","66.29"
"B","87.41"
"B","101.88"
"B","107.41"
"B","85.59"
"B","81.36"
"B","146.66"
"B","192"
"B","106.75"
"B","156.96"
"B","136.26"
"B","40.63"
"B","42.46"
"B","134.81"
"B","81.39"
"B","142.7"
"B","132.21"
"B","32.74"
"B","85.65"
"B","52.11"
"B","28.04"
"B","75.16"
"B","139.76"
"B","138.61"
"B","151.3"
"B","120.68"
"B","93.96"
"B","88.25"
"B","10.87"
"B","110.31"
"B","59.27"
"B","57.65"
"B","151.52"
"B","156.04"
"B","140.88"
"B","110.3"
"B","102.53"
"B","59.32"
"B","95.22"
"B","43.39"
"B","55.47"
"B","112.08"
"B","169.31"
"B","166.62"
"B","112.51"
"B","189.22"
"B","108.49"
"B","136.48"
"B","112.96"
"B","159.41"
"B","91.51"
"B","102.39"
"B","11.24"
"B","72.44"
"B","124.91"
"B","104.42"
"B","188.15"
"B","140.92"
"B","147.31"
"B","135.29"
"B","61.64"
"B","113.37"
"B","127.58"
"B","80.5"
"B","75.17"
"B","107.6"
"B","44.78"
"B","99.19"
"B","161.15"
"B","41.42"
"B","103.07"
"B","38.7"
"B","79.83"
"B","137.52"
"B","166.7"
"B","149.38"
"B","70.25"
"B","111.72"
"B","146.96"
"B","104.33"
"B","104.98"
"B","85.47"
"B","33.55"
"B","117.64"
"B","119.72"
"B","90.71"
"B","155.3"
"B","102.24"
"B","130.12"
"B","74.12"
"B","165.5"
"B","140.74"
"B","90.35"
"B","136.63"
"B","163.99"
"B","159.31"
"B","87.82"
"B","86.71"
"B","57.56"
"B","121.45"
"B","80.39"
"B","138.31"
"B","97.13"
"B","138.97"
"B","57.22"
"B","100.47"
"B","90.91"
"B","100.19"
"B","94.85"
"B","144.95"
"B","90.78"
"B","71.01"
"B","145"
"B","71.07"
"B","117.03"
"B","36.1"
"B","147.79"
"B","95.63"
"B","110.66"
"B","169.71"
"B","87.4"
"B","67.01"
"B","97.51"
"B","146.59"
"B","163.5"
"B","33.14"
"B","49.72"
"B","36.99"
"B","125.66"
"B","151.05"
"B","135.08"
"B","105.92"
"B","81.65"
"B","158.48"
"B","154.91"
"B","84.66"
"B","45.56"
"B","60.88"
"B","150.02"
"B","154.58"
"B","155.65"
"B","147.22"
"B","110.2"
"B","65.33"
"B","193.78"
"B","39.06"
"B","145.17"
"B","114.85"
"B","144.27"
"B","56.9"
"B","107.5"
"B","34.3"
"B","79.17"
"B","182.07"
"B","131.33"
"B","177.47"
"B","118.9"
"B","153.97"
"B","194.92"
"B","184.09"
"B","50.91"
"B","118.47"
"B","171.41"
"B","129.77"
"B","114.22"
"B","100.53"
"B","132.82"
"B","167.02"
"B","61.75"
"B","111.87"
"B","179.45"
"B","130.53"
"B","80.73"
"B","47.85"
"B","76.93"
"B","59.14"
"B","121.96"
"B","186.11"
"B","122.08"
"B","51.71"
"B","149.75"
"B","116.69"
"B","150.83"
"B","125.05"
"B","207.13"
"B","129.01"
"B","61.91"
"B","79.1"
"B","130.35"
"B","47.96"
"B","69.55"
"B","117.46"
"B","136.4"
"B","60.05"
"B","55.06"
"B","136.68"
"B","39.26"
"B","76.8"
"B","117.66"
"B","82.83"
"B","109.09"
"B","160.1"
"B","82.8"
"B","125.96"
"B","159.44"
"B","60.37"
"B","114.07"
"B","46.56"
"B","81.62"
"B","118.85"
"B","126.21"
"B","108.06"
"B","119.63"
"B","141.89"
"B","127.85"
"B","124.22"
"B","93.35"
"B","122.43"
"B","20.11"
"B","162.12"
"B","92.11"
"B","122.61"
"B","38.54"
"B","75.35"
"B","52.5"
"B","105.39"
"B","190.42"
"B","160.97"
"B","113.64"
"B","70.84"
"B","87.79"
"B","88.07"
"B","111.79"
"B","103.28"
"B","150.6"
"B","119.45"
"B","54.1"
"B","135.31"
"B","136.34"
"B","82.32"
"B","86.17"
"B","145.9"
"B","212.26"
"B","134.34"
"B","83.39"
"B","148.19"
"B","106.46"
"B","137.4"
"B","109.55"
"B","152.73"
"B","100.58"
"B","155.36"
"B","120.63"
"B","146.46"
"B","86.61"
"B","113.09"
"B","81.78"
"B","70.15"
"B","159.25"
"B","82.69"
"B","89.73"
"B","134.77"
"B","140.1"
"B","139.49"
"B","128.55"
"B","166.06"
"B","214.8"
"B","99.26"
"B","90.17"
"B","71.21"
"B","4.04"
"B","146.43"
"B","74.49"
"B","136.18"
"B","75.51"
"B","202.38"
"B","159"
"B","110.89"
"B","172.37"
"B","64.53"
"B","133.78"
"B","108"
"B","151.08"
"B","139.68"
"B","167.76"
"B","0"
"B","109.78"
"B","42.04"
"B","168.83"
"B","126.06"
"B","129.44"
"B","149.59"
"B","109.25"
"B","91.54"
"B","68.85"
"B","114.75"
"B","84.92"
"B","191.18"
"B","62.76"
"B","132.25"
"B","105.11"
"B","156.75"
"B","97.96"
"B","109.85"
"B","160.35"
"B","106.89"
"B","86.94"
"B","171.24"
"B","115.28"
"B","131.56"
"B","96.31"
"B","158.09"
"B","104.28"
"B","14.37"
"B","128.31"
"B","156.36"
"B","160.61"
"B","138.95"
"B","157.99"
"B","116.62"
"B","106.92"
"B","151.98"
"B","104.89"
"B","55.11"
"B","119.29"
"B","147.44"
"B","121.52"
"B","102.17"
"B","124.41"
"B","128.6"
"B","114.53"
"B","140.65"
"B","131.93"
"B","69.84"
"B","67.93"
"B","91.8"
"B","88.23"
"B","156.43"
"B","27.88"
"B","145.78"
"B","66.48"
"B","86.03"
"B","167.34"
"B","96.12"
"B","103.35"
"B","117.04"
"B","145.89"
"B","162.8"
"B","135.52"
"B","132.37"
"B","89.33"
"B","165.6"
"B","129.55"
"B","125.23"
"B","188.76"
"B","110.84"
"B","160.18"
"B","138.04"
"B","121.6"
"B","71.6"
"B","137.78"
"B","54.39"
"B","75.81"
"B","101.34"
"B","111.63"
"B","128.89"
"B","137.6"
"B","185.19"
"B","44.75"
"B","113.21"
"B","36.66"
"B","81.81"
"B","102.01"
"B","83.52"
"B","106.71"
"B","129.23"
"B","135.67"
"B","69.95"
"B","147.75"
"B","50.8"
"B","107.41"
"B","97.33"
"B","36.3"
"B","128.66"
"B","203.39"
"B","80.26"
"B","119.56"
"B","123.63"
"B","55.27"
"B","40.35"
"B","121.32"
"B","129.6"
"B","107.63"
"B","127.74"
"B","143.5"
"B","54.03"
"B","63.24"
"B","110.48"
"B","138.13"
"B","141.96"
"B","119.32"
"B","72.92"
"B","118.96"
"B","85.79"
"B","163.8"
"B","28.01"
"B","148.02"
"B","98.52"
"B","158.9"
"B","0"
"B","95.21"
"B","86.8"
"B","118.51"
"B","122.1"
"B","86.44"
"B","59.11"
"B","160.94"
"B","27.94"
"B","57.33"
"B","118.54"
"B","121.07"
"B","130.55"
"B","125.82"
"B","120.83"
"B","164.8"
"B","140.77"
"B","161.22"
"B","147.06"
"B","55.63"
"B","52.82"
"B","86.37"
"B","83.9"
"B","97.53"
"B","128.09"
"B","70.49"
"B","148.7"
"B","98.71"
"B","150.61"
"B","57.78"
"B","111.5"
"B","145.97"
"B","86.72"
"B","185.79"
"B","134.96"
"B","124.68"
"B","49.55"
"B","73.31"
"B","113.7"
"B","131.88"
"B","107.91"
"B","98.75"
"B","162.37"
"B","149.36"
"B","92.11"
"B","69.72"
"B","126.85"
"B","102.05"
"B","129.37"
"B","143.4"
"B","81.14"
"B","124.56"
"B","145.87"
"B","89.85"
"B","68.7"
"B","117.14"
"B","124.42"
"B","143.6"
"B","122.2"
"B","112.39"
"B","112.83"
"B","146.73"
"B","151.55"
"B","179.51"
"B","91.79"
"B","104.2"
"B","75.88"
"B","117.6"
"B","135.37"
"B","149.23"
"B","125.93"
"B","156.86"
"B","186.16"
"B","150.4"
"B","100.57"
"B","130.88"
"B","69.27"
"B","20.8"
"B","106.26"
"B","88.58"
"B","34.61"
"B","55.38"
"B","93.45"
"B","79.47"
"B","213.61"
"B","38.25"
"B","20.1"
"B","93.49"
"B","84.9"
"B","166.28"
"B","107.8"
"B","125.71"
"B","91.58"
"B","103.22"
"B","165.01"
"B","51.14"
"B","79.47"
"B","107.98"
"B","66.53"
"B","118.34"
"B","161.02"
"B","32.18"
"B","76.61"
"B","146.19"
"B","55.06"
"B","153.38"
"B","180.9"
"B","152.77"
"B","82.73"
"B","163.39"
"B","131.64"
"B","110.39"
"B","128.2"
"B","97.66"
"B","78.54"
"B","77.41"
"B","26.73"
"B","188.52"
"B","86.72"
"B","111.07"
"B","99.7"
"B","59.05"
"B","128.02"
"B","128.22"
"B","100.67"
"B","147.01"
"B","170.07"
"B","129.32"
